Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
my condolences,TR,Turkey,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Video preview",250,2,0.25,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-21 01:41:12,
birthday wishes to a special friend,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,50,0.01,0,,,,70,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-30 01:30:38,
merry christmas best wishes,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Shopping, Video preview",150,5,,0,,,,66,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-11-30 11:00:49,
heartwarming christmas message,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",20,1,0.01,0,,,,62,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2026-01-02 06:55:46,
gerbra,AU,Australia,English,,false,false,false,true,true,true,"Thumbnail, People also ask, Sitelinks, Knowledge panel, Video preview",500,0,0.02,0,,,,69,,Lost,,https://www.bloomeroo.com.au/collections/gerberas,,,2026-01-24 02:08:51,
condolences,IL,Israel,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",300,23,0.01,0,,,,71,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-30 04:53:49,
best friend birthday wishes,BD,Bangladesh,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",450,61,0.02,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-28 15:13:22,
anniversary wishes,TZ,Tanzania,English,,false,false,false,true,false,false,"People also ask, Thumbnail, Video preview",200,25,0.01,,0,,,,72,New,,,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,2026-02-08 17:40:43
sympathy message,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",1700,11,0.01,0,0,0,,70,22,48,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-19 02:32:12,2026-04-22 06:31:51
greetings for birthday friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,51,0.01,0,,,,72,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-10 11:33:48,
happy anniversary to us,ZA,South Africa,English,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Sitelinks, Video preview",300,59,0.01,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-12 16:38:07,
birthday quotes for friends,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Top ads, Paid sitelinks, People also ask, Sitelinks, Bottom ads, Video preview",150,48,0.01,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-20 01:47:48,
message for someone who lost a loved one,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",500,12,0.02,0,,,,77,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-19 06:43:54,
baby breaths,AU,Australia,English,,false,false,false,true,true,false,"People also ask, Thumbnail, Sitelinks, Shopping, Video preview",250,0,,0,,,,73,,Lost,,https://www.bloomeroo.com.au/products/babys-breath-bouquet,,,2025-12-19 06:50:33,
flowers brisbane,AU,Australia,English,Brisbane (Location),false,true,false,false,true,true,"Local teaser, Thumbnail, Sitelinks",2000,43,1.27,0,,,,45,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-brisbane,,,2026-01-01 18:24:34,
how to spell condolences,US,United States,English,,false,false,false,true,false,false,"Knowledge card, People also ask, AI Overview, Thumbnail, Video preview, Sitelinks",250,1,0.07,,0,,,,67,New,,,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,2026-03-11 07:09:01
in sympathy message,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,9,0.02,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-11 20:26:25,
i'm sorry for your loss,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",300,1,0.01,0,,,,72,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-18 11:19:49,
flowers in a vase,AU,Australia,English,,false,false,false,true,true,true,"Sitelinks, People also ask, Video preview",250,0,0.87,0,,,,66,,Lost,,https://www.bloomeroo.com.au/collections/flowers-in-vase,,,2025-12-24 13:04:02,
short condolence message for loss of father,ZA,South Africa,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",250,9,0.03,1,0,-1,,21,1,20,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,AI Overview,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-06 05:00:24,2026-03-02 22:44:34
merry christmas text message,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,6,0.04,0,,,,55,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2026-01-02 10:03:13,
how to give condolences,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",350,4,0.09,0,,,,76,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-02 09:34:20,
happy birthday to you my friend,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",250,43,0.01,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-11 21:16:17,
anniversary wishes,HK,Hong Kong,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",200,3,0.01,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-18 09:31:05,
valentine day wishes for everyone,AU,Australia,English,Valentine's Day (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",150,14,,0,,,,72,,Lost,,https://www.bloomeroo.com.au/blogs/guide/valentines-day-messages-wishes,,,2026-01-13 17:10:29,
happy anniversary msg,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",450,9,0.02,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-23 18:22:25,
happy birthday to a great friend,US,United States,English,,false,false,false,true,false,false,"People also ask, Thumbnail, AI Overview, Discussions and forums, Video preview",400,13,0.02,0,,,,71,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-19 18:25:14,
condolence,KE,Kenya,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Video preview",250,24,0.02,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-29 13:18:36,
friend birthday quotes,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",250,43,0.01,0,,,,71,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-07 14:17:34,
birthday delivery,AU,Australia,English,,false,false,false,false,true,true,"Sitelinks, Thumbnail, Shopping",200,13,0.88,0,,,,72,,Lost,,https://www.bloomeroo.com.au/collections/gifts,,,2025-12-15 22:31:37,
anniversary wishes,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",1000,21,0.01,0,,,,79,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-22 01:19:20,
please accept my condolences,US,United States,English,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, Top ads, People also ask, Sitelinks, Bottom ads",1400,3,0.02,0,0,0,,24,30,-6,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-20 13:44:53,2026-04-23 07:59:30
birthday wishes for a close friend,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",250,48,0.01,0,0,0,,58,74,-16,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,2026-01-25 16:14:00,2026-03-08 16:57:06
blooming,AU,Australia,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Video preview",300,12,0.37,0,,,,67,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-22 17:13:25,
what to write on a condolence card,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",350,10,0.02,0,0,0,,53,77,-24,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-27 16:37:23,2026-03-08 11:46:36
frangipani,PH,Philippines,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Knowledge panel, Video preview",1000,3,0.03,0,0,0,,3,7,-4,People also ask,https://www.bloomeroo.com.au/blogs/guide/frangipani-flower-meaning-guide,,https://www.bloomeroo.com.au/blogs/guide/frangipani-flower-meaning-guide,2026-01-26 07:39:23,2026-04-16 22:36:18
tiger lily,RO,Romania,English,,false,false,false,true,true,false,"AI Overview, Thumbnail, Video preview",300,2,0.03,0,,,,68,,Lost,,https://www.bloomeroo.com.au/blogs/guide/tiger-lily-flower-meaning,,,2026-01-02 13:36:14,
condolences,NP,Nepal,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Sitelinks, Video preview",600,27,0.02,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-31 03:58:46,
condolences messages,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums",3200,14,0.01,,0,,,,24,New,,,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,2026-04-22 09:49:38
anniversary wish,PK,Pakistan,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",4600,3,0.02,0,,,,83,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-22 16:54:56,
what to write on a sympathy card,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",3000,6,0.02,0,0,0,,62,42,20,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-28 12:47:08,2026-04-26 20:58:35
birthday quotes for best friend,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",200,55,0.01,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-04 12:35:34,
sympathy phrases,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,13,0.02,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-28 07:16:45,
words for a sympathy card,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums",300,7,0.02,0,,,,77,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-01 23:20:53,
sorry for your loss,GH,Ghana,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",250,33,,0,0,0,,70,70,,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-22 15:53:57,2026-01-22 15:53:57
bestie birthday wishes for best friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks, Discussions and forums",250,53,0.01,,0,,,,75,New,,,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,2026-03-02 00:48:46
funeral day messages to a friend,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",250,6,0.14,0,,,,75,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-13 02:45:58,
21st gifts,AU,Australia,English,,false,false,false,true,true,false,"Thumbnail, Sitelinks, Shopping, Discussions and forums, Video preview",300,0,0.33,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/21st-birthday-gift-ideas,,,2026-01-29 07:18:42,
merry christmas cards 2024,US,United States,English,,false,false,false,true,true,true,"Sitelinks, Thumbnail, Shopping, People also ask, Video preview",10,42,,0,,,,59,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-03 22:43:06,
flowers delivered today,AU,Australia,English,,false,false,false,false,true,true,"Local teaser, Sitelinks",250,65,2.24,0,,,,75,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-08 06:54:39,
short birthday wishes for friend,PK,Pakistan,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",350,53,0.00,0,,,,77,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-22 14:21:00,
what is the meaning of roses,IN,India,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Video preview, Thumbnail",1100,10,,0,,,,81,,Lost,,https://www.bloomeroo.com.au/blogs/news/roses-symbolism-meaning-behind-the-classic-flower,,,2026-01-01 17:17:33,
best friend birthday quotes,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",300,40,0.01,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-06 02:24:36,
messages for sympathy cards,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview, Shopping",250,7,0.02,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-30 12:54:54,
christmas message,HK,Hong Kong,English,Christmas (Event),false,false,false,true,false,false,"People also ask, Thumbnail, Video preview",2000,3,0.01,0,,,,83,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-25 20:56:23,
condolences messages,SG,Singapore,English,,false,false,false,true,false,false,"People also ask, Video preview",350,2,0.01,0,0,0,,28,17,11,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2025-12-25 23:37:16,2026-02-13 16:05:28
happy anniversary,JO,Jordan,English,,false,false,false,true,false,false,"People also ask, Thumbnail, Video preview",500,18,0.03,,0,,,,71,New,,,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,2026-02-05 05:13:45
sorry for your loss,AE,United Arab Emirates,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,29,0.01,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-19 05:31:52,
birthday greetings for friend,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",400,43,0.01,0,,,,76,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-09 22:19:56,
brisbane flowers delivery,AU,Australia,English,Brisbane (Location),false,true,false,false,true,true,"Local teaser, Sitelinks, Thumbnail, Video preview",100,34,2.02,0,,,,72,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-brisbane,,,2026-01-23 03:51:19,
happy anniversary to us,LK,Sri Lanka,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",350,51,,0,0,0,,77,77,,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,2026-01-25 23:08:01,2026-01-25 23:08:01
mothers day card messages,AU,Australia,English,Mother's Day (Event),false,false,false,true,false,false,"Thumbnail, AI Overview, People also ask, Sitelinks, Video preview",40,0,0.01,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/mothers-day-wishes-messages,,,2026-01-29 15:24:21,
buy flowers online,AU,Australia,English,,false,false,false,false,true,true,"Sitelinks, Thumbnail, Shopping",200,67,1.37,0,,,,74,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-19 18:24:49,
what to say when someone dies condolences,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",300,5,0.35,0,,,,77,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-18 12:05:57,
birthday messages for best friend,ZA,South Africa,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Sitelinks, Video preview, Thumbnail",100,55,0.01,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-30 23:14:50,
condolances,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, Knowledge card, People also ask, Sitelinks",200,24,0.01,0,,,,68,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-03 15:29:42,
merry christmas wishes,TT,Trinidad And Tobago,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview, Top stories",2700,6,0.21,0,,,,80,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-01 13:35:36,
kilmore florist,AU,Australia,English,Kilmore (Location),false,true,false,true,true,true,"Thumbnail, People also ask, Sitelinks, Video preview",200,2,0.60,0,,,,74,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-18 07:46:26,
birthday wish for friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",90,50,0.01,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-06 12:40:30,
happy anniversary,AT,Austria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",400,12,0.09,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2025-12-27 16:15:28,
wedding anniversary message,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",350,26,0.02,0,,,,75,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2025-12-28 10:02:26,
orchard flower,AU,Australia,English,,false,false,false,true,true,false,"Featured snippet, People also ask, Thumbnail, Sitelinks, Video preview",300,0,0.18,0,,,,68,,Lost,,https://www.bloomeroo.com.au/blogs/guide/orchids,,,2026-01-02 08:53:05,
happy anniversary wishes,TZ,Tanzania,English,,false,false,false,true,false,false,"Sitelinks, People also ask, Thumbnail, Video preview",450,11,0.05,0,,,,78,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2025-11-30 14:37:45,
birthday message to a best friend,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",300,40,0.01,0,,,,76,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-29 19:09:46,
happy anniversary,LB,Lebanon,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",400,17,0.03,,0,,,,70,New,,,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,2026-02-05 08:58:57
words for a sympathy card,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Video preview",300,11,0.01,0,,,,79,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-30 07:57:51,
condolence card messages,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",300,18,0.01,0,,,,78,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-02 13:00:04,
bestie birthday wishes for best friend,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",150,40,0.03,0,,,,75,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-05 07:33:18,
anniversary quotes,SG,Singapore,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Bottom ads, Paid sitelinks, Video preview",250,12,0.02,0,,,,73,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2025-12-14 13:27:16,
glitter rose bouquet,AU,Australia,English,,false,false,false,true,true,true,"Shopping, Thumbnail, Sitelinks, People also ask, Video preview",150,0,,0,,,,73,,Lost,,https://www.bloomeroo.com.au/collections/roses-flower,,,2026-01-29 22:21:08,
sorry for the loss,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Top stories, Video preview",200,3,0.02,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-01 23:54:11,
birthday greetings for your best friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",20,40,0.13,0,,,,66,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-10-26 23:17:12,
wedding anniversary message,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",700,43,0.01,0,,,,79,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-19 14:06:39,
frangipani,PG,Papua New Guinea,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Knowledge panel",150,2,0.05,,0,,,,7,New,,,,https://www.bloomeroo.com.au/blogs/guide/frangipani-flower-meaning-guide,,2026-02-01 21:59:47
offering condolences,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",250,11,0.02,0,,,,77,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-30 04:12:03,
christmas phrases for cards,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Sitelinks, Shopping, Video preview",70,6,0.05,0,,,,69,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2026-01-01 14:14:43,
tiger lily in spanish,US,United States,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Video preview",30,0,,0,,,,67,,Lost,,https://www.bloomeroo.com.au/blogs/guide/tiger-lily-flower-meaning,,,2025-11-04 18:47:00,
red rose bouquet,AU,Australia,English,,false,false,false,true,true,true,"Shopping, Thumbnail, Sitelinks, People also ask, Video preview",250,0,0.53,0,,,,69,,Lost,,https://www.bloomeroo.com.au/collections/roses-flower,,,2025-12-20 12:23:41,
flower melbourne,AU,Australia,English,Melbourne (Location),false,true,false,true,true,false,"Local teaser, Thumbnail, Sitelinks",150,57,1.35,0,,,,75,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-07 08:36:38,
christmas wishes,CH,Switzerland,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Video preview",3600,6,0.01,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-23 04:22:10,
happy birthday friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",700,36,0.01,0,,,,59,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-28 00:02:53,
what do i write in a sympathy card,GB,United Kingdom,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Sitelinks, Discussions and forums, Video preview",100,10,0.82,0,,,,75,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-23 00:16:37,
inside christmas card messages,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums",10,22,,0,,,,60,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-10-30 04:37:53,
words of sympathy for the loss of a grown son,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Video preview",350,0,0.02,0,,,,79,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-02 05:45:17,
anniversary quotes,TH,Thailand,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",250,7,0.01,0,,,,74,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2025-12-30 01:45:25,
merry christmas wishes for loved ones,ZA,South Africa,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",10,15,,0,,,,61,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-22 11:17:10,
anniversary message,CA,Canada,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Discussions and forums, Video preview",250,31,0.01,0,,,,75,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-15 17:18:57,
sayings for sympathy cards,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",250,12,0.02,0,,,,78,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-02 20:40:00,
wedding bouquet,AU,Australia,English,,false,false,false,true,true,true,"Local teaser, Sitelinks, Thumbnail, People also ask, Shopping, Video preview",700,6,0.52,0,,,,78,,Lost,,https://www.bloomeroo.com.au/collections/wedding-flowers,,,2026-01-02 17:22:37,
rose flower meaning,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,2,6.12,,0,,,,75,New,,,,https://www.bloomeroo.com.au/blogs/news/roses-symbolism-meaning-behind-the-classic-flower,,2026-03-10 08:33:26
birthday wishes to a friend,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",100,50,0.01,0,,,,37,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-09 16:00:47,
